label,tweet
pos,"PM @narendramodiâ€™s government has dared to take bold and futuristic decisions for the welfare of 130 crore Indians. It has struck at the root of corruption and celebrated honesty.

#PhirEkBaarModiSarkar will ensure Indiaâ€™s giant leap, where everyone will be happy and prosperous."
pos,"National Conference wants 2 PMs, 1 in Kashmir &amp; 1 for rest of India.

Does Mamata Didi agree?
Does U-Turn Babu agree?
Does Pawar Sahab agree?
Does former PM Deve Gowda Ji agree? 

Shame on the Opposition! 

Till Modi is there, no one can divide India. #PMModiOnABP"
pos,Totally numb and shocked by this cowardly terrorist attack on our brave @crpfindia men. My prayers to their families who lost their heroes. May God give them strength thru this phase. But Im have utmost faith n trust in @narendramodi sir and his govt. Sacrifice wont go in vainðŸ˜¤
neg,(1)Modi is lying - U can Ask French Government (2)French Government is lying - U can ask Our Supreme Court (3)We will not accept Supreme Court - Show CAG report. (4)CAG is also lying -Coz Dadi Papa used to tell me 1 is not allowed to do defence deal w/o Kickbacks #RafaleDogfight
neg,Modi's 'Wag the Dog' - He is playing a very very dangerous game for his petty politics. #Surgicalstrike2
pos,#ModiGoesCrazy ðŸ‡®ðŸ‡³ Today we gona highlight Peace loving Pakistan  ðŸ‡µðŸ‡° VS Warmonger Modi  ðŸ‡®ðŸ‡³ https://t.co/PCj3UleNKl
pos,"Its the largest redistribution of wealth ever in India. Yet 1 section is really upset abt it.

The Left-Libs, Jholawalas, â€˜Pro-Poorâ€™ parties like Cong &amp; BSP r all opposing ths transfer.

They wasted it when it was their chance.

And Modi seldom gives anyone a 2nd chance.
#PMKisan"
neg,"Feel Sorry to say but @narendramodi is just a TROLL .... An Abusive Troll.
With these kind of language he is showing the kind of POOR &amp; PATHETIC UPBRINGING he had .

https://t.co/SB7EVoFMLS"
pos,"Kaladharan, you are wrong. Christians support every party but less in BJP because of minority bashing.
You make it sound like Congress is Christians only party.
What do you think Hindus in US, UK etc do, create a Hindu party or support a party which matches their ideology? https://t.co/aei1uFZLTk"
pos,"8 PM Angry India demands justice, can @narendramodi government deliver?

#IndiaSeeksJustice @TimesNow https://t.co/6DAr15QNnJ"
pos,@ModifiedGauravC @narendramodi @moonriver365 Yes sure. We all INDIANS support Mr. Modi as Prime Minister.
neg,@Deepaksmg18121 @ECISVEEP @SpokespersonECI @scroll_in Modi scared of every one ever thing . Fear of defeat make him mad
neg,"Open challenge to Arnab, Navika, Zee and all the others who think JNU students are terrorists based on doctored videos - will you dare call BJP a terrorist party 4 having a terrorist candidate who says Hemant Karkare deserved to b killed by terrorists during Mumbai terror attack? https://t.co/5p288OtToE"
neg,"This is Didi's West Bengal.
Pathetic and horrible administration.
Civic Police along with others brutally beats up BJP's bike rally in Goaltor, Paschim Medinipur, West Bengal.ðŸ˜¡ðŸ˜¡ðŸ˜¡
ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://t.co/Swa3i5ZrDn"
neg,"@_sabanaqvi BJP a party with difference.
 
-Mass murderer can become PM of the country. 

-A thug, murderer,  taadipar can become Party President.
 
-A foul mouth hate mongers can become CM.

Then what's wrong a accused terrorist fighting election from BJP."
neg,"Hindutva terrorist #PragyaSinghThakur was first arrested in terror case by BJP government, not Congress.
Â Â  https://t.co/4GkyDV5OLU"
neg,Modi failed to clean Ganga but turned BJP to a Ganga  - Join the BJP and all your sins get cleaned. https://t.co/oaMl1E9ASS
neg,"#RahulLovesTerrorists #RahulMasoodJiComment 

This Gandhi boy thinks patriotism is hooliganism, Islamic terrorism is a justified reaction to BJP's nationalism and Hindutva is the real terrorism? @BJP4India @BJP4Delhi"
neg,"Aww, so cute. But, the Bjp is defending both terrorists Godse &amp; looney #pragya https://t.co/mTwkKbwuEa"
pos,@PMOIndia @narendramodi Wow ! That's Modi the great ðŸ‘Ž
pos,"The failed #Indian strike attempt ends in an embarrassment. #India fighter jets escape dropping their bombs on trees. Looks like #Modi is resorting to theatrics to win election. /3
https://t.co/znJM6GAm0D
@AQpk"
pos,"In 2010, Pakistanis burnt effigy of Lalit Modi because no Paki cricketer was picked at IPL auctions. Such a huge sense of entitlement they want to gatecrash a private league. They also want free aid from US, free petrol from Saudi, free weapons from China 
https://t.co/BmozvxkCBa"
pos,Working till his last breath.. with same dedication &amp; passion.. with a tube running through his nose. As I said earlier.. If India is blessed to have a PM like Modi.. then Modi ji is super blessed to have ministers like #ManoharParrikar ji. #RIPManoharParrikar  om Shanti https://t.co/Cis0QAiLoy
pos,"KANWAL JI CAN U PRAISE MODI JI FOR THIS, NO YOUR DNA IS WITH INC. https://t.co/96UgNmE14z"
pos,"Tailor made response whenever there is any terror attack on India. Modi has given security forces a free hand. 

Beech beech mein haath bandh detey hai kya? https://t.co/CRuoX3u7jE"
neg,"Dear Anti-Nationals, Liberals &amp; Modi Haters, Hate Modi that is your Constitutional right but supporting a Terrorist Country Pakistan because you hate Modi is a constitutional sin"
neg,"#MainBhiBerozgar 
Shame on you Mr modi https://t.co/B8HjHkzERR"
neg,"@priyankasures Bjp lacks diplomatic vision to solve the kashmir problem.

They talk about revenge which is not solution.

#Kashmir #RahulLaoDeshBachao 
#PulwamaAttack"
neg,"The transport scandal came to know that the janitor's was a thief, along with all the BJP leaders being a thief 
Biggest Scam Ever #ChowkidaroKaScam https://t.co/gg0S1cRYyK"
pos,@sardesairajdeep Thanks god for not blaming  Modi on this ðŸ™
neg,"@republic Arnab, why do you call this idiot Nishant, he has no idea of debating, he simply spoils every debate by shouting, he is a loyal kutta of CONgress, simply take him out of debates...he cannot talk without abusing Modiji, and BJP. 
Arnab you will lose viewers. Please avoid him."
pos,"@KaramjitManjit @imshivanktyagi @ArvindKejriwal Very true Sahi Kaha Aapne I like it, 15 à¤®à¤ˆ BJP à¤—à¤ˆ"
neg,â€˜Greatâ€™ diplomatic achievement of this pseudo nationalist NDA/BJP govt that sold Indiaâ€™s honour in souks of Abu Dhabi.Plz see resolution of OIC condemning Indian Terrorism in J&amp;K. Para-2 Pg-2.This Resolution calls India an occupier in J&amp;K &amp; a terrorist state.SHAME -NDA/BJP- SHAME https://t.co/blQ9ydPSCU
pos,Nikhil are you thinking Congress is also a photoshop political party like BJP? https://t.co/GZWRh46foc
neg,"Fraud criminal Manmohan who over saw India's ultimate clinical loot, crying about him loosing the job? Before Sonia, Modi ji should arrest and jail this moron. 
 https://t.co/JGTBdIW4Hj"
pos,"The birth of a Democratic and Secular India was the natural outcome of the birth of a Free India

The ideals, values &amp; principles enshrined in our Constitution are a continuation of the spirit of our glorious Freedom Movement

These are threatened by the unscrupulous #Modi. 
2/2"
neg,"@budhwardee @ISNTiwari Narendra modi  speaks only fake  bluff &amp;  propaganda, &amp; false hood."
pos,"Hey you fcuking Fhaadkistanis acting as Indians, ABV was a lovely person &amp; wanted peace. He got Kargil. Modi went &amp; wished Nawaz. What did we get? Pathankot &amp; URI. Toh peace ko flush kar do jabb kal tatti karoge subah ko. War is for peace."
pos,"So glad to see Imran Khan getting praise internationally &amp; even from India for the master stroke he played today. 

IK 1-0 Modi. 

#IndvsPak"
pos,"Modi, stop your party meet and make peace in the border!!!! ðŸ˜ðŸ˜ðŸ˜
@narendramodi @BJP4India
#WelcomeBackAbhinandan #AbhinandanMyHero #Abhinanadan
#MeraJawanSabseMajboot #SayNoToWar #TrollSangh https://t.co/otcmxmSHcc"
neg,"A normal man shudders when lying
A hardened liar indulges in falsehood without batting an eyelid, and blocks any enquires 
RTI On Chowkidarâ€™s Educational Qualification blocked for 5 years. 

https://t.co/siOjNR8Opa"
pos,"#NationalWarMemorial | On 15 Aug 2017, we launched Gallantry awards portal so that every child in India knows about our heroes: PM Narendra Modi https://t.co/MGhNTcl3AV"
neg,"The dangers of a weak and opportunistic Government are best seen in Karnataka. 

Power and portfolios are priorities. People donâ€™t matter. 

Can you imagine such people running a Central Government in Delhi? 

To prevent such a horror, vote for BJP! https://t.co/Khpj4JSjmb"
neg,@_pallavighosh you are more worried about the handle given to BJP...not that he LIED??  Hadd hai
pos,"@narendramodi @PMOIndia till 25.02.2019, i was confused to support BJP completely, but today i became a blind lover, follower of @BJP4India @narendramodi @PMOIndia 
 now all will say, what a government can do others parties should learn from this,,,,,ITS ABOUT INDIA @RahulGandhi"
neg,"\many of the good things Modi has done forgotten because of the hate some of his closest associates been allowed to spread\"".This excuse has worn so thin it's now a joke.On the one hand he's a strong leader  &amp; on the other, he \""allows\"" dumb shit from people around him. Laughable. https://t.co/jLzEzmW81N"""
neg,@sagarikaghose @narendramodi People like you should be behind bars for treason and war against Nation Crime as such internal enemies are more dangerous than Terrorist &amp; enemy Nations.
pos,@narendramodi Thank you so much Sir dear Narendra Modi Ji! to bring back our brave wing commando Abhinandan!
pos,@angie_tribecaa I promise like Modi that I will never use #à¤šà¥‹à¤•à¥€à¤¦à¤¾à¤°_à¤•à¤®à¤œà¤¼à¥‹à¤°_à¤¹à¥ˆ
pos,"Scene 1..
 India officially boycotts Pakistan National Day event...!!! 
Scene 2...
\I extend my greetings &amp; best wishes to the people of Pakistan on the National Day of Pakistan.Modi"
neg,"Modi :

â€œ Raid my home too if I do something wrong â€œ

But 

The King can do no wrong !"
pos,"Pappu @RahulGandhi, your Momma's friend Putin is damn sure Modi is coming back. Kuchh karo https://t.co/jJ3j5PFDbB"
pos,"Truly respect the way @narendramodi_in ji reaches out to &amp; greets #PrakashSinghBadal, the oldest NDA leader.

Perhaps, arrogant @INCIndia's dynasts can take a lesson or two on social etiquettes from Modiji. https://t.co/RLtMGRaZ5E"
pos,"Controlling Nicotine addiction is vital to protect health of Indiaâ€™s Youth. V support Senior Doctors â€˜appeal for e-cigs ban to continue, above commercial interests. #PledgeForLife #TobaccoFreeYouth @PMOIndia
@narendramodi @JPNadda @MoHFW_INDIA @mygovindia @VOTVIndia @pleg4life https://t.co/2lMWF90vo9"
pos,"If true,  no surprise.  The only guy who won there,  BJP sidelined him heavily until last minute.  Coz he is an unapologetic Hindu.  BJP is naive to southern politics n refuses to see that Hindus in South r clamouring for strong leadership https://t.co/NLtmLnwzZr"
pos,Please Share strategy of Modi Govt. https://t.co/duJ3SIl7WU
pos,"India need 272 to win
#NamoAgain 
#MainBhiChowkidar  @narendramodi https://t.co/IxZAa3mwDJ"
neg,"\Vote for goons to defeat BJP\"""
neg,"All these apologies by terrorist Pragya are a bogus after-thought, even more shameless than her statement insulting the martyred upright ATS chief Hemant Karkare. The BJP-RSS have a history of killing heroes and defending their killers, from Mahatma Gandhi to #Hemant Karkare. https://t.co/VZKiNXNM8J"
pos,@narendramodi I'm support for namo ðŸ’¯â›³ðŸ‡®ðŸ‡³ https://t.co/7zkEAkeQMQ
neg,"@TajinderBagga @narendramodi @AmitShah @smritiirani @Ra_THORe @nsitharaman Every Pakistani is Terrorist
#DeclarePakTerroristState"
pos,"Wonderful, one who publicly insulted Brahmins as a BJD minister and lost his job finds a red carpet welcome in BJP .... https://t.co/FaFCp3yMw1"
pos,"Looking great enthusiasm &amp; warm welcome for #BJP victory with historical lead .....

Programmes at #Dediyasan &amp; #Balol Jilla Panchayat Seat
#Becharaji Legislative &amp; #Mehsana Loksabha https://t.co/JINhu9g6et"
neg,@TrueIndology India can never win until declared #Hindurastra ( with UCC). Abandon faux secularism. Itâ€™s psychologically important to win the imbalance of perception first. @narendramodi
pos,6+1+election fund to PMK is a big deal. But still there is no use in the number of seats if u can't win them. Even 2-3 winnable seats is great to survive. VCK and left will be relieved now. #ADMKFails #ADMKAlliance #admk #PMK #BJP
pos,Promises to resolve #GoaMining crisis issue withing Legal framework. #RestartGoaMining @narendramodi @BJP4India @BJP4Goa @DrPramodPSawant @AmitShah @GoaFront @NITIAayog @nitin_gadkari @nstomar @mygovindia @makeinindia @rsprasad https://t.co/h1jta2zBFT
pos,"Congratulations !!ðŸ’ India beats China !

Indian Railways ICF becomes largest rail coaches maker in the world - a big achievement!

Special thanks to @narendramodi nd @PiyushGoyal 

#transformingindia #MumbaiKiRaftaar

https://t.co/ou976rqJM2"
pos,"Loving this avatar of Modi ji. Holding entire #MahaGathbandhan ( rightly) accountable for statements by any one of them.

This is how this game is to be played .

#ChowkidarNarendraModi rocks ðŸ‘Œ

#ChowkidarPhirSe https://t.co/PwRWrPspMm"
neg,"@RahulGandhi \The BJP knows all too well that given their disastrous record in office, marked by rising unemployment, farmer suicides, communal bigotry &amp; the colossal damage done by demonetisation, their incompetent governance would not win them re-election. \"" "
pos,"#MeraVoteModiKo for a better, brighter and secure India. I know that my vote to @narendramodi sir may be a small drop in ocean but it will definitely help my countrymen stay safe and help them develop. #VotingRound6 #Phase6 #delhivotekar #DelhiVotes #LokSabhaElections2019 https://t.co/9JQWFCRaiP"
pos,Why Modi is required to win 2019 https://t.co/nXpjnWUumE
neg,"I salute you, #Pakistan PM @ImranKhanPTI sahab, for your bold &amp; unambiguous condemnation of #ForcedConversions of Hindus.

@narendramodi ji, pls watch this video. I wish you as my PM had condemned violence against innocent Indian Muslims as forthrightly. 
https://t.co/gNc3PCOqPP"
pos,"@sssingh21 @AskAnshul Yes you people with your @humanaidint are doing commendable job.. had questioned someone from BJP in Delhi, they said they are helping indirectly. Wish they get justice soon"
neg,Those who attribute fights to Modi bhakti of their friends and family fail to realise that the bigger problem is their own brainless rabid hatred towards Modi. RW regularly criticises Modi on a number of issues. The ones who hate Modi see no positives in him whatsoever.
pos,"Welcome welcome 
#TNWelcomesModi"
neg,"The progression Of Indian Intellectuals has been

Hate for Modi 

        â¬‡

Hate for Gujarat

        â¬‡

Hate for Hindus

        â¬‡

Hate for Army

        â¬‡
â€ƒ
Hate for India

        â¬‡

Next they will hate Humanity 

#WhyTheyHateModi"
pos,"The Seoul Peace Prize  Committee on October 24, 2018 conferred the 2018 Seoul Peace Prize on Prime Minister Narendra Modi. 
1/2
#IsBaarPhirModi https://t.co/ajXWOcp31l"
pos,"Still better than BJP, @narendrataneja. You party is owned by a single person. https://t.co/84Hk76iuFN"
neg,@SushmaSwaraj @dr_maheshsharma Sorry Sushma ji. No #StressFund  so No vote for BJP. Restart #Amrapali abandoned housing projects. WE LAKHS OF #CheatedHomeBuyers ARE JUSTIFIED IN REJECTING BJP. https://t.co/eSoD4dL9GF
neg,"\Modi ji have personnel hatred against me \"" @RahulGandhi .  "
neg,"The main issue in this election is unemployment. Unfortunately, Narendra Modi is hiding from this issue. ~@RahulGandhi 
#RahulBadlegaIndia https://t.co/liUdmpnAej"
pos,"Come on Mr. Steve noJobs, we deserve a zealous and gallant person like Mr. Modi as our PM, not some moronic joker like your Prince Charming. https://t.co/Y3Ovnqp86e"
neg,"@Isha_fighter @majorgauravarya I am surprised how imran khan got 49% ?
 No doubt our modi sir deserves 51% ."
pos,"@JhaSanjay 71 years of hard work! Yet India is still a developing country. Stop kidding yourself, Modi didnâ€™t reach expectations and did mistakes yes, but that doesnâ€™t make Congress any better. Nobody forgot how shitty INC party ruled our country. BJP is still better than INC"
neg,Absolutely tragic! Deeply disturbed to hear about the death of BJP MLA Sh.Bheema Mandavi and our jawans during the Naxal attack on BJP convoy in Dantewada. My condolences to bereaved families and we stand by them unconditionally in this difficult hour! https://t.co/SpEVGVYNB6
neg,"If Modi has failed to deliver, no propaganda will be able to save him. Or does the historian suspect the unwashed masses to be so gullible that they might be swayed by a movie? https://t.co/R2zcrlinoZ"
neg,"Only cruel seculars with no humanity in them can fail to recognise the large numbers of RSS, BJP members killed regularly through out the geography of India. No wonder the fiendish loss seals its lips on continuing killings in Bengal and Kerala https://t.co/0Sent2ssrU"
pos,I thank the people of Jind for blessing @BJP4Haryana. This is a seat where the Party has never won before. Glad to see the development agenda of BJP finding support among all sections of society. I congratulate the Haryana BJP and CM @mlkhattar for assiduously serving the people.
pos,"Underlying outstanding feature of the @BJP4India manifesto is, it is #Aspirational - like youth of this nation.
BJP has not fallen into trap  of #Dole based approach in trying to outdo 72K drama.
Clearcut visionary roadmap for a great #NewIndia"
neg,"Defeat. Ban. 

RSS and every other group. https://t.co/A2FXzjWplR"
neg,"Sick coward and uncouth modi wants A moat to keep protesting farmers away in Nashik? 

How sick can he be?
Wants to be happy loving in his own delusions of grandeur! 
Doesn't care about the people who are suffering?

Sick medieval times! #BjpWithKasab  https://t.co/vSr6QwDjzO"
neg,"In @BJP4India usual mode of LYING this is the latest nonsense from @narendramodi Whatsapp Bhakts ending with donâ€™t waste your voteðŸ˜¡

The truth is on https://t.co/AzsICp2teZ and the no of seats announced by @INCIndia is 3ï¸âƒ£8ï¸âƒ£6ï¸âƒ£ as of now 

#VoteForCongress DONâ€™T BE FOOLED India https://t.co/X6OBnc7zVB"
neg,"Gr8 Idea. Similarly all people having prblm with Modi shld stop voting and we will have propaganda free elections. All Kashmiris having problm wth Indian Army shld leave India as protest and we will have peaceful J&amp;K. Khair, Leave it. Daal Makhani ki Recepie kya thi? https://t.co/D3nR03WRLy"
pos,"Modi Govt to Supreme Court: Rafale Paper leak would have repercussion on National Security. 
Have rarely seen such shamelessness, means how can people hide behind their own failure? If Rafale papers were so important, why govt failed to safeguard them?#ArmySeMaafiMaangoModi"
neg,Speaker Sumitra Mahajan upset with Modi &amp; Shah. Another party elder denied a ticket. Mahajan withdraws her name from Indore https://t.co/qtwozQF0KR
neg,"Modi getting hammered al around. When you ditch those who voted you to 284, you will face the music. Even his bhakths know they are fighting against conspiracy. One side, ditched supporters. Other side, determined enemies. 
Does it hurt? Not to many. Thy reap thou sow."
neg,"#Modi4NewIndia Modi govt has successfully kept Indians safe as there has been no single terrorist attack killing civilians in the last 4.5 years.
PM @narendramodi has tightened the noose of the terrorists &amp; left-wing terrorism with effective
anti-terror policies. https://t.co/atsRKmOCzy"
neg,"Bjp leaders,IT cell in Maharashtra their 40 paisa trolls in my state only attacking Raj saheb,Cong,ncp etc.
No one attack VBA.

PA,VBA their supporters attack 90% to Cong ncp and now to raj.ðŸ˜€ðŸ˜€
#LoksabhaElections2019"
neg,Modi you are the cheapest person on this planet Earth .Just for few political gains you killed your own armed forces. You are the biggest terrorist of India.People of Kashmir were happy with Wajpae .You are the worst .Let the world live in peace.The matchstick is in monkey's hand https://t.co/y9D9HwdKyX
pos,"@ANI On the one hand cong says china / UN timed it to help modi, on the other hand they say his foreign policy is a failure! Cong is a rudderless boat, full of contradictions! @MinhazMerchant  @rajeev_mp  @tavleen_singh"
pos,"#TalkPoint: Is liberal Indianâ€™s undiluted praise for Imran Khan sincere or driven by dislike for Modi?

Experts weigh in: https://t.co/s17NySswur"
neg,"Several BJP leaders have been caught participating in nefarious activities, including funding terrorists, promoting terrorist groups, helping ISI spy on our Army &amp; openly being named members of militant organisations. 
#BJPTerrorism https://t.co/HCuxUVDxhY"
neg,@rohini_sgh Attacking in groups is so BJP thing.
pos,Debroy's job application was submitted the day he abused MMS post-Demonetisation in his eagerness to please Modi https://t.co/zMUc9gyf2T
pos,"The love and respect that @narendramodi ji has shown to our northeast in his tenure is truly commendable. It is the first time that we are getting such importance. Thanks and welcome NaMo. Northeast loves you.
#NorthEast4Modi
#ChowkidarPhirSe #MaiKamalKhilaneAyaHu"
neg,Brahmin org supports terror accused Sadhvi Pragya Singh. Bhopal BJP Mayor tweets it https://t.co/KRWUpZCJpW
pos,Why is Jaitley not contesting the Lok Sabha. Modiâ€™s brilliant tenure should see him win with a record margin https://t.co/p0k01Fzknv
pos,"BJP is just not a political party or a family get us here respect, understanding, compassion and affection. I'm a member of proud that I have this family and it does work for the unity of the family land, integrity, development and progress. #Narfriwarbhjpfrivr
@ Bjp4mirspur https://t.co/WnzhVFnchj"
neg,@RahulGandhi I read the statement nervously hoping that you will not being Modi or Rafale into this! Relieved! Thank you! The idiot you have become by mocking Ayushman Bharat..u have proved that stupidity is infinite! U have become a global joke.  Anything dreadful is possible with you! Joker
pos,@kishanreddybjp @BJP4India @BJP4Telangana @narendramodi @AmitShah @PMuralidharRao @Dattatreya @drlaxmanbjp Many congratulations!
neg,France approves of India's right to attack terrorist camps in Pakistan. Another major victory for Modi diplomacy! https://t.co/AOZ2tZJmVC
neg,No relaxation in age limit/attempt #sscje #upsc-civil-service for EWS CATEGORY.. It's a cheating and fraud by BJP on GENREAL CATEGORY PEOPLE #NarendraModi #RahulGandhi #dopt @narendramodi @MallikarjunINC @RahulGandhi @DrJitendraSingh @PiyushGoyal @ArvindKejriwal @rsprasad https://t.co/S6TMK87wnM
neg,They killed our 42  brave hearts but @narendramodi didnâ€™t say anything about revenge or dint rise any matter on that but now killed 300 terrorists. That's y India love modi #airstrikes #IndianAirforce
pos,"Do you wish to join Team @BJP4Karnataka ? 
Want to campaign for India ?
Do you wish to see NaMo again as PM ?

Join us at #TwitteratiMeet to discuss &amp; share your ideas.

Click to register: https://t.co/ZbWW6oyj4F https://t.co/x0cC9cIaBg"
pos,"The defence minister approved creation of a new Information grp for war time communication, have to be better than ISPR! 

Read more at:
https://t.co/vIuKdyLXp4. @nsitharaman @AdityaSatsangi @narendramodi"
neg,"Liberals:

Pulwama attack:
Terrorist have no nation. Shame on photoshoot Modi

Balakot bombing:
Imran is angry. India in danger. Shame on election-wala Modi.

Pilot capture:
Imran, help! Shame on 56\ Modi"
neg,PM Modi wins black money battle in Switzerland. Swiss accounts drop by 80%. https://t.co/haNm3b5VP5
neg,"BJP loksabha candidate is trapped in rape case 
Modi ji he is telling it's #Fakecases
Ab to Jago
#mentoo suffering becoz of #LegalTerrorism

#DividerInChief please scrap #GenderBiasedLaws 
Save families and stop gender war

@BJP4India 
@narendramodi 
@poojabeditweets 
@mjakbar https://t.co/jV1OosWwFW"
neg,"CAG gave loss amount in 2G &amp; Coalgate. 
SC cancelled those licenses. 
Cong said, ZERO loss. 

CAG says, 'Modi's Rafale deal cheaper than Cong' 
SC gives clean chit on Rafale. 
Cong screaming Scam!

Jab scam hota hai to Cong 0 loss chillati hai, 
Aur jab gain hota hai to Scam!"
pos,Priyanka Gandhi-Vadra is on Twitter. And with a blue-tick already. BJP and its supporters won't be very happy :) https://t.co/BS349Vmmk6
neg,"Cheerleaders of momota didi tasting own medicine...
Many BJP workers killed, all ignored none reported WB violence. 
@IndEditorsGuild Shameful https://t.co/eBy0hkWzo7"
pos,My forthcoming piece: How Narendra #Modi makes #DonaldTrump look like a pastor. :-)
neg,Liberals wanting peace with Pakistan after Pulwama Terror attack is now having problem with Modi going to South Korea to receive #SeoulPeacePrize.
pos,"Once again BJP. Once gain Modi!

#AayegaToModiHi https://t.co/tyRy3WHATt"
pos,Definitely Modi should be back #Modi2019Wave
pos,"If PM Modi wins- he will be strongest PM of India ever. Right now he is in top 3 (Nehru, Indira &amp; him)

This is in terms of public support &amp; ability to win elections &amp; then control administration."
pos,"PM @ImranKhanPTI stands by his words that if #India gives actionable intelligence, we will immediately act. Long before #Pulwama, these efforts were derailed in Sep 2018. Sadly, now peace remains elusive due to elections in India.
@narendramodi should give peace a chance https://t.co/AZpBlvAA4H"
pos,"#Kulbhushan_Jadhav freed by ICJ - A blow to Pakistan &amp; Big win for Modi Govt.  Great efforts of Harish Salve.JAI HIND
Namo Namo
@RSSorg @BhimYad92587183 @shikhabhagwa"
pos,"@ARPANsThoughts @Nicks103 
\So many soldiers have died but nobody wrote I am a soldier but to save a neta people are writing I'm a Chowkidar\"" LMAO"""
neg,"â€¢à¤†à¤¤à¤‚à¤•à¤µà¤¾à¤¦à¥€ à¤•à¥€ à¤œà¤¼à¥à¤¬à¤¾à¤¨à¥€â€¢

Waqar Awan, a #Pakistani terrorist belonging to Lashkar-e-Toiba terror outfit, tasked with reviving terrorism in certain areas of #Kashmir valley arrested this week from #Baramulla 

@narendramodi @kapil_kausik @Sapna_3 @rose_k01 
#JeetegaToModiHi #BJP
ðŸ” https://t.co/YmBCDImv1t"
neg,"Meanwhile

@sagarikaghose
If their was no Nehru
Their would've been no partition
No Pakistan
No Terrorism
No Terrorists
No #MasoodAzhar 

Agar Masood Azhar hote hi nahi to @narendramodi #MasoodAzharGlobalTerrorist declare kaise karte!!

Nehru- 1
Modi- 0"
neg,"Pakistan will die its own death, 

leave it,

letâ€™s move ahead

PM @narendramodi 
 https://t.co/fvVyLMtMiD via @IndianExpress"
neg,"When people say \Modi failed to have a strong, specific policy with Pakistan\"", because he met the Pak PM unannounced to the media and also went ahead with surgical strikes, they are either blind to reality or simply too dumb to understand what Modi is capable of. https://t.co/NRiAkGaD0e"""
pos,This #FasterGoyal is outstanding. Very funny. Twitter on a roll. And maybe the BJP will protest again to a parliamentary committee. :-)) https://t.co/Q2MHbQWRCn
neg,"Pakistan Retaliated witthin24hrs of terrorist camp neturalised

This show how badly it hurtsPak whn terrorist gunned down! 

Unfortunately, #Abhinandan was captured while fighting back,They have edge&amp;trying for Sympathy 

It's hard&amp;testing time 

Have Faith in @narendramodi ji"
pos,"So UK Serious Frauds Office sought papers to arrest Nirav Modi, but GOI showed no interest. Modi govt helps the cronies to loot the banks, flee the country, and then enjoy their stays abroad! Na khaunga na khane doonga, sirf videsh mein ghoomne doonga! 
https://t.co/V6Hy4ZNDip"
neg,"V.K. Singh : Media is Presstitues.

Rajdeep: BJP is DANGEROUS. Media is under threat.

Mani Shankar Aiyar: Fuck off to reporter

Rajdeep: Congress is at its best. Democracy at its best."
neg,"More than 120 karyakartas of BJP and RSS have been killed in Kerala. 28 karyakartas have been killed after the state govt assumed charge. 

The most number of killings took place in the district of Kerala CM. Who is supporting this violence?: Shri @AmitShah #BharatModiKeSaath https://t.co/QoMXJC2TFr"
neg,"RSS is the mother organisation of BJP so argument sake you want to stay away from Hindutva terrorism. Only thing protecting you is your privilege

RSS=BJP=Communal violence 

Say what you will, the blood is dripping from your hands too

No country develops with killing their own https://t.co/F1yKvZlX7k"
pos,"@kapsology true kapil...i hv talked to many of my friends supporting modi ..they all start with fake developing  figures to justify their support to bjp but as soon as they get exposed, they come to their original reason for supporting modi---modi has done 2002 riot..and he s anti muslim..."
pos,BJP is the only political party in the country to have a zero tolerance against terrorism: Shri @AmitShah #LabharthiSamparkAbhiyan
pos,Jab se Modi ji ko Peace Prize mila hai we are forced to believe https://t.co/IKHhsFxdBM
pos,"#SriLanka serial blast in #Colombo churches is truly shocking. Muslim extremist group involvement is clearly visible. This is the right time for Indian Christians to thank BJP Govt as it has effectively stopped attacks on churches under its tenure. 

https://t.co/neK8Km50mz"
pos,"An epitome of Integrity &amp; a dedicated  leader. Goa lost its favourite son &amp; BJP it's dedicated Star. Prayers for the departed soul &amp; strength to his family &amp; all countrymen who lost a favourite, Hardworking leader. 
Om Shanti ðŸ™Om Shanti ðŸ™ðŸ™ https://t.co/EQlx3xOYmM"
pos,@amitmalviya Idyllic love story of Modi in Gujarat. https://t.co/2jE7xl76MN
pos,"Heartiest Congratulations to Honb'le @PMOIndia Shri @narendramodi Ji on receiving the 'Seoul Peace Prize'.
He dedicated this award to the 130 crore Indians. The success that India has achieved in the last 5 yrs is due to aspirations, inspiration &amp; efforts of the people or India. https://t.co/JLugINyrps"
neg,"Bhakts are Cancer to India.  I repeat this Statement again. 

The amount of Hate they spread all over ðŸ™ðŸ™  All the Hate that Spreads through Internet, Courtesy BJP IT cell ðŸ™

Ek Terrorist ko support karta hain, Ek Terrorist par Attack Ko Politics karta hain  ðŸ˜·"
neg,Another political murder in Mamata's Bengal! One more BJP worker killed! https://t.co/YGM9fEfHCF
pos,"Ms @Shehla_Rashid, If you can't stand with India in this hour of grief, Kindly GET OUT!
PM @narendramodi ji stands with people of J&amp;K but people like you instigate #Kashmiris to be violent.
Try Pakistan, I am sure you will be treated warmly!
#StandWithForces #PulwamaRevenge
@BJYM https://t.co/AewibNEwyQ"
neg,"@narendramodi Dear Indians, do remember this arrogance when you go out and vote!

#CongressNeechattackPart2 #ManiShankarAiyar https://t.co/z8Tuk0QeCO"
