label,tweet
pos,Congratulations to @INCJammuKashmir PCC President @GAMIR_INC sahab for successfully Completing 4 years as President J&amp;K Congress.
neg,"@SpeakerPelosi @AshleyB88361201 Would you stop being so damn nice? The pres is inciting violence (again) and endangering a member of Congress.  Meanwhile he flouts the law and you do nothing more than a strongly worded letter. We voted blue for action, it’s time. Remove the poison. #ImpeachTheMF"
neg,@ANI Because the Congress Party and Kamal Nath are afraid to be unbiased elections. But they will never succeed in their propaganda.
pos,"Yesterday, Savannah Lindquist, a rape survivor and GOA member, powerfully testified in Congress against HR 8 (UBCs). Savannah, and her tragic story, is a shining example of why armed citizens -- and not gun control -- is the best solution to ensure safety. https://t.co/aMXmJyFSjq"
neg,"Usery. This should be as illegal as hell! Get the f*ing GOP out of Congress &amp; out of the WH!🤬🤬🤬🤬🤬
https://t.co/rlGJrObUNO"
pos,"Will this doctor get the support and protection that @BJP4India worker Priyanka Sharma got? Will @SCI_Verdict protect his freedom of speech too? After all #PragyaThakur has called Nathuram, killer of Mahatma Gandhi, a deshbhakt &amp; she hasnt been arrested for it. https://t.co/iPTTCv6vFr"
pos,"@SuryahSG Well said, not to mention a Woman who fought real patriarchy right through to reach the top, not the banner holding Patriarchy. His own fathers party goons assaulted her in the Assembly.
Havent seen a more shameless politiician than him, except Pappu."
neg,"No member of Congress is asked to swear allegiance to another country. Throughout history, Jews have been accused of dual loyalty, leading to discrimination and violence, which is why these accusations are so hurtful."
neg,@rosedixontx Let’s get it done in spite of Congress!
neg,"Not a single Gandhi died for the Nation. All were murdered for THEIR own misdeeds.
#Gandhi"
neg,Congress leader trying hard to prove that rahul gandhi is smarter by acting more stupid than him.😹😹😹 https://t.co/zINCXNfZgX
neg,"4) Congress says can't do due to Model Code of Conduct which is total bull shit. MCC clearly says Existing Schemes will continue.
5) Fraud @RahulGandhi claimed \Loans waived within 6 hours!!! So what's the problem? https://t.co/QZqtsXsikM"""
pos,@ProudResister We need more like her in Congress. People who aren't scared and fight for what got them elected!!!
neg,Congress Blocked Fund Release To Anti-Sikh Riot Victims: Rajnath Singh https://t.co/VzHfBlc0L2
neg,"Such a hateful scum. But this is @RahulGandhi and @priyankagandhi 's Congress. They hate India and Indians, that is why they allow their followers to speak in the same hateful language. https://t.co/oQAvmFphos"
pos,"In my fight and struggle for my mother land Kalahandi parliamentary constituency I sincerely seek your support n Blessings. Together we can and finally we will.
#kalahandi
#rahulgandhi
#incindia
#incodisha"
neg,"@Prof_Hariom What Nathuram Godse did, was the voice of millions of Patriots. Gandhi betrayed the countrymen. Gandhi betrayed his nation. N. Godse did not do any crime."
pos,"When #Gandhi was welcomed into Indian freedom struggle, he was made leader of Congress to lead Indian freedom movement, what right he had to mix it up with Global Jihad by supporting Khilafat and inject pan-Islam into India Muslims?"
pos,"Amendment I
Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, &amp; to petition the gov't for a redress of grievances. https://t.co/8heWSZPaqn"
neg,"What the hell!!! Everything I wrote on Rafale, Mirage 2000, HAL, Boring Scams of Congress has been deleted by @TwitterIndia @twitter? Without my permission? 

How can they suppress my speech like this? What nonsense is this?"
neg,"Aicc must suspend shri chandy. Instead of truly crediting efforts of shri rahul gandgi and imran bonhomie, crediting a state minister and not even Captain .....
Shame shame https://t.co/AyhqNBLLey"
pos,"@BJP4India is not anti-minority. But the @INCIndia is ANTI-PEOPLE. Divide and Rule has been their policy since #Nehru, dis-empowerment their weapon.

Please watch, share, RT, like, and comment. Your feedback is most valuable. 🙏 https://t.co/4Gcm2eNt7V"
neg,KL rahul still doesn't deserve no. 4 position in Team India. shit batsman
pos,"We'd like to welcome our Gold Sponsor, @WinncomTech! Thanks for joining us for the IBW Congress! Contact G.Cowlen@ibwcongress.com if your business is interested in becoming a Sponsor. https://t.co/fSqBCb5tRZ"
pos,Vote in favour of #Congress will be vote for peace and development. https://t.co/XC64JK3S1a
neg,"@ashutosh83B @smritiirani @RahulGandhi @priyankagandhi @rssurjewala @BJP4India @INCIndia No medical evidence❗
No substantial evidence❗
On mere statement of so called victims, innocent Sant Asaram Bapu &amp; Narayan Sai were Sentenced for Life❗

While rapist Bishop Franco &amp; Tarun Tejpal enjoying bail.
What an irony❗
#LawMisusedAgainstHindus
https://t.co/2fSnJRD5fm"
pos,"This clip of all the women in Congress cheering for the women in the workforce makes me so so happy

100% the highlight of this #sotu https://t.co/Mi0nwI9uGf"
neg,I am simply in love with this man and his commanding Voice.....had CIA not removed him through terrorism.....Endia as a one State wld have disappear long time ago....Indhira &amp; Rajiv Gandhi were dead scared of him..... https://t.co/sERbN4PO24
neg,"Education Secretary Betsy DeVos wants to cut billions from public education, eliminate funding for the Special Olympics and create a tax credit to support private schooling. Sign to tell Congress to block @BetsyDeVosED's cruel budget cuts: https://t.co/M8YzjxWJVe via @CREDOMobile"
neg,"Farmers debt will not be considered as criminal offence it will be civil offense by which our poor farmers will survive and earn more so this is another surgical strike on farmers debt by Congress party 
#MilegaNYAYBadhegiAAY"
neg,shit sad
neg,"Intellectuals, Sikculars call #Godse
a terroist, since when political killing became a terroist activity? Nathuram Godse killed only Mahata Gandhi due to his ideological differences, did he organise a genocide like Rajiv Gandhi did in 1984?
1/3)
#PragyaSinghThakur"
pos,US Congress! Wow! @bhschools  @AndyGignac #whmsindc https://t.co/NcwfZgGGzd
neg,"NYAY, yet another false promise by Congress  to remove poverty. @narendramodi must expose it.

Link for “A realistic appraisal of Gandhi’s poverty removal idea, NYAY”
https://t.co/wp7v7tajIu"
neg,@pbhushan1 Lair pappu and Bhushan have no shame. Criminal cases sh'd be filed against corrupt communal antihindu Raul &amp; Bhushan for spreading lies in Rafale deal
pos,We agree short mealtimes rob students of healthy #SchoolMeal benefits #LAC19 attendees ask Congress 4 guidance &amp; best practices to give students adequate #TimetoEat at @BreakfastClsrm and @SchoolLunch https://t.co/xMPcsxnzQj @Nutrition4Kids @davidgrotto @SecretarySonny https://t.co/l1moLWrdoF
neg,"I was born during Congress era, went through emergency, riots, worlds biggest terrorist attacks, our religion shown as terrorism,  mandal and many such more difficulties. Thanks to Congress. https://t.co/wZAcpPCAAq"
neg,President Starts a War? Congress Yawns. Threatens to End One? Condemnation! https://t.co/ForQ9JxHsr https://t.co/jZywTKBFUm
pos,"Brazil's Supreme Court will judge on the recognition (or not) of the constitutional duty of the National Congress to criminalize LGBTphobia. 

Remember that love wins 🏳️‍🌈✨ #ÉCrimeSim #CriminalizaSTF

https://t.co/mcFt07kDs1"
neg,"@RashidaTlaib A member of Congress has not just sympathized with terrorism, but has essentially endorsed it. All those with decent liberal secular values should be horrified"
pos,"Rahul Gandhi slams Liar in Chief Modi at Lucknow roadshow. 
Rahul has emerged a powerful effective eloquent and witty orator, public speaker and #PeoplesLeader winning hearts of millions❤️ 
https://t.co/ajJyTxifrA"
neg,@DeepikaBhardwaj But Gandhi's have the right to abuse Savarkar right?
neg,Ilhan Omar was already receiving death threats and now the president of the fucking country is not only co-signing those fanatics but is deliberately inciting hatred against her. And so few of her supposed allies in Congress are protecting her. I legit fear for her safety
pos,And this is what they put in congress!!!  God help us all 😞 https://t.co/Zt5TIPB8U1
neg,"For the first time in history, there is proposed federal legislation that would make animal cruelty a felony in each state. The PACT Act will make acts like animal abuse caught on video easier to prosecute. Sign today to tell Congress to pass the PACT Act: https://t.co/MjGYIjcuXV"
neg,@alexsalvinews @OANN This Congress is absolutely useless!!  Wasting everyone's time!
neg,Proud to join @dankildee @SenDuckworth @SenGaryPeters in introducing a series of bills to protect military families from the threat of lead exposure in their homes and schools. The military’s response to this crisis is appalling. Congress must act NOW. https://t.co/J7y430HHrf
pos,"@sardesairajdeep , I wish you have all the strength the take up the beating just like you got in MSG for taking congress's side and insulting modiji.
#GaddarList"
neg,"Modi ji's speeches today: 

-Congress hates me, dreams of killing me. 
-No terror attack in last 5 years. 
- Once Nehru went to Kumbh, stampede came. Media didn't report this (read: so please vote for me). 

Truly, this is the #YetiYug! 🤦🤷"
neg,"@IlhanMN No. You have infected the halls of  Congress with antisemitism, anti Americanism, and sharia loving islamo-fascism. You are a racist and a bigot and a shame to this great country of ours."
neg,"I hate Pappu the clown, who is determined to destroy India like his father, who destroyed Sikhs, who gave a grand farewell to the Bhopal Killer and who destroyed millions of Tamil lives in SL
#ModiHiAayega https://t.co/zgrTZt6sGb"
neg,"Sirjan scam (1000 crore)

Tax Refund scam of Adani Group (500 crore)

Tender scam (190 crore)

UIDAI Scam ( 90 crore + extend of damage is huge and still not fully measured)

Urban Livelihood Mission scam (1000 crore)

Vyapam Scam (120 murders &amp; 1200 crore)
@INCIndia
#AbHogaNYAY"
pos,"Central govt blocking Pak from all frontiers.

- Army given a free hand
- MFN Revoked
- International Isolation in progress
- Banned 531CL water supply.

Just think what would have been the condition, if #CONGress was in power!!
#PakistanAndCongress
https://t.co/3ndrqM1Sei"
neg,"Dear @BJP4India ,remem that everyone has to pay for their Karma. You are powerful today but success is not permanent. @INCIndia paid for its sins and you will pay for your sins. By abusing @RahulGandhi and his family, you are adding your sins in your karma account @priyankagandhi"
neg,VP Pence urges Congress to act now to approve disaster relief funds - https://t.co/foM8Ky4jE7 #OANN https://t.co/MY15A7JTaN
pos,I have not suffered physical injury on the unwarranted attack on my vehicle by Muslim league and Congress workers while campaigning in the Vandoor. NDA stands for Development and Peace. Such undemocratic violence by supporters of @RahulGandhi will not deter me on my path.
neg,"In times of war the PRESIDENT CAN call a NATIONAL EMERGENCY without congress as the US is at war with Isis &amp;, drug smuggling https://t.co/qvTU9259zb"
neg,@nicolehondo @KMutisi @ttgono @PaidaMutsva Immediately after Tsvangirai died it was clear that Chamisa was incapable of running the MDC party. He unconstitutionally snatched power &amp; used violence &amp; intimidation to ring fence himself. He continues to use the same scotched earth tactics as they prepare for their congress!
neg,"Another brutal political killing of two Congress Activists by CPI(M) in Kerala. Two Youth Congress activists have been ambushed and hacked to death in a gruesome, violent manner by the left goons in Kerala. Three members group of CPI(M) goondas attacked Youth Congress activists."
neg,@JhaSanjay Lies and lies of Congress. @RahulGandhi the Lying King of @INCIndia
neg,"After Nehru, Indira &amp; Rajiv... One more Lollipop🍭 promise from Pappu. Fooling poor Indians since 1971! 

#MinimumIncomeGuarantee 
#HumkoLaoGareebiHatao
#FoolingSince1971 https://t.co/ssBOPbbzuz"
pos,@priyankac19 Same journalist once praised you and congress. Reveals how dangerous our journalist have become. Lutyens!! Why I support Modi. Only Modi .
pos,"@PattyMurray As a taxpayer, I welcome the opportunity to pay for the wall. It’s like hiring a sub contractor to fix somethings that’s broken, that the contractor (congress) couldn’t. #BorderWall #DemocratsAreDesperate #MAGA2020"
pos,"Very sad to hear about Choudhary Bashir Naz Sahib Senior Congress leader/Ex MLA Poonch's demise. May his soul rest in peace. He was kind, warm, brilliant and exemplary leader. My condolences to his family &amp; supporters!"
pos,"Congress Party promises to provide better opportunities to the specially abled under all 21 categories.

#CongressHaiNa #AbHogaNYAY https://t.co/aGfde1AYYC"
neg,"@realDonaldTrump @SenateGOP @HouseGOP @SenateDems @HouseDemocrats @TomFitton We want our taxpayer money back from this HOAX , if we have to sue for it. Jackasses in Congress spend our money carelessly and don’t care a bit about it! Let’s get TERM LIMITS! Tired of 40 year terms!"
neg,"Dear CM of Haasana &amp; Mandya @hd_kumaraswamy,

I don't see any reason why there will be animosity between two Communities if India attacks Terrorist bases in Pakistan.

Why are you dividing Indians on Communal lines like your alliance partner CONgress?

#WelcomeHomeAbhinandan https://t.co/9TrCUNi9j4"
pos,39/n Though nothing can justify killing of Bapu but did you care to know other side of story? Any idea that why Nathuram Primarily killed Bapu? FYI the justification which N Godse gave for killing Bapu were so convincing that Congress had to remove the records of it. https://t.co/H5TYOZoZYR
pos,"Congratulations to African National Congress 
@MYANC 
@CyrilRamaphosa 
@JacksonMthembu_ 
👇👇👇 https://t.co/IaUh0ecO6W"
neg,"@SpeakerPelosi @RepDebDingell U R directly responsible for this. You should be held accountable for every citizen harmed, due to your incompetent criminal inaction. Time 4 polygraphs and piss tests for all in Congress. Time 4 Congress to be subject to the FOIA, like everybody else. Open the curtains Open GOV https://t.co/v0jO6qnU7W"
neg,"Better to vote for @narendramodi and criticise him everyday than ruin India in hands of Rahul Gandhi, Mamata, Stalin and other thughs. 

Don't do something that disappoints our ancestors and make our future generations suffer. 

#IndiaWantsModiAgain"
neg,"@PMOIndia @narendramodi 
So many scams ? So soon ? Who are the beneficiaries ? 
#Congress
#scam 
#kamalnathChorHai https://t.co/hH4Fk8riin"
pos,"Huge shout-outs to you ma'am, for supporting #UPSC_CSAT_Victims. We deserve #CompensatoryAttempts, as token of Justice.

@INCIndia @RahulGandhi @ABHIJIT_LS @RTforINC @IYC @nsui @keshavyadaviyc https://t.co/AFncmx0R4q"
neg,"@AOC She's an Antisemite who deserves to be thrown out of Congress. There is no room for hate or racism in Congress. The same with you, and @RashidaTlaib . You're all three racists. https://t.co/z375xXbuYr"
neg,@thehill No president should have to fight Congress to protect Americans.
neg,@BattleBornThom @TrumpBeacon @SpeakerPelosi To Ilahn Omar this is a joke ?  She is still in Congress ?  Omar made it clear She hates The Western World ?  Calls the president a Racist  ?  Supports Sharia Law ?  Supports the largest Terror Organizations in Minnesota ? Whats Our Law makers waiting for ?  Another 911 Attack ?
pos,It’s unacceptable that the President is considering going around Congress to fund his ridiculous border wall by raiding funds meant to protect communities from natural disasters. I’m proud to introduce a bill today to make sure that doesn’t happen.
neg,"Rahul Gandhi's talks abt farmers is a drama, this is real face of Congress

Cong MLA threatening, abusing Farmers protesting for their rights. https://t.co/oo7pE6Zx9x"
pos,"The atmosphere during the Pathankot Roadshow was euphoric as @priyankagandhi campaigned in favour of @INCIndia. All the love &amp; support that Pathankot has showered on us has left me filled with gratitude. Vote for @sunilkjakhar, the one who will roar in Parliament for you! https://t.co/QnhxvUSJRT"
neg,"Paraphrasing here since it happened so fast but holy hell @RepRaskin😱 “our colleagues aren’t upset that you lied to Congress about the President, they’re upset that you STOPPED lying  on his behalf.” 👏🏼🔥 #Cohen #CohenTestimony #CohenCongressionalTestimony"
neg,It is outrageous for Congress to deal with sexual harassment at the taxpayers’ expense! https://t.co/fIqqBc7pH0 #TeaParty #ShushFund
pos,"The famous dancer of haryana, Sapna Chaudhary, join to the congress party https://t.co/QA8O52ley7"
pos,"Yes, I agree with #HafizMasood that @INCIndia n @BDUTT are very nice to #Pakistan. It came directly from d horse’s mouth, wht more evidence is needed? But does Pak love #Balochistan as well? @TarekFatah @Bal_Voices @pid_gov @VofBalochistan @theskindoctor13 @ShefVaidya @republic https://t.co/IZbWyRVU50"
neg,"@TimesNow @narendramodi @RShivshankar @navikakumar Digvijaya Singh calls Batla House encounter Fake, disrespecting Shaheed Mohan Chand Sharma.

You won't see media asking him for desrespecting Martyrs.

Sonia Gandhi cried for killed terrorists https://t.co/MW4pZsKI7c"
neg,"THERE IS NO DOUBT THAT CONGRESS IS A LIABILITY TO INDIA 

THESE FAKE GANDHI'S WHOSE EVERY ACTION IS TO WEAKEN N DESTROY THE INTEGRITY OF INDIA R BEING SUPPORTED BY CORRUPTS 
LIKE @ArvindKejriwal @MamataOfficial ,@yadavakhilesh , @mayavatiji , @mkstalin @yadavtejashwi https://t.co/28x77JLrix"
pos,"Kancha Iiaiah is one of India's top intellectual then definitely Uday Chopra is Superstar, Rohan Gavaskar is top batsman, Kejriwal is most honest politician,Rahul Gandhi is young leader, Owaisi is secular, Rajdeep is a neutral journalist, Islam is peaceful, Ok?

@MakrandParanspe https://t.co/NTwUZY9qd1"
pos,@rose_k01 Feeling = Congress will win 20+ seats
neg,"Congress imposed 21 month long emergency resulted in its first ever rout in electoral battle. Modi-Shah imposed undeclared-emergency has run into 58th month. All the opposition parties, like in 1970s, have understood the danger. Except the original sinner."
neg,Seriously? Those are the kinds of assholes we have in Congress? We have to do better. Smh https://t.co/XChp3hXlxt
neg,@JhaSanjay Yes sir you are right ....we are no longer scared of Congress!
pos,"What a beautiful sight
Congress ka Bal sevadal

#SevadalAdhiveshan #se https://t.co/EzSyjMcAFO"
pos,"Congress and DMK are anti-women parties. 

Congress leaders have made some of the worst statements against women.

DMK is a deeply patriarchal party.

Never forget how badly DMK leaders ill-treated Amma Jayalalithaa Ji: PM @narendramodi"
neg,"Man steals idea from 2 bros, steals their fledgling co. He lies to customers. SEC, Congress, amasses $71B personally + huge power bc he can dictate -via rewards &amp; punishments- what two billion ppl may no longer say.

Too implausible for a good novel.
Govt would stop him, right?"
pos,I salute the undaunted fighting spirit of 94 years young freedom fighter Thilakan Kavanal whom I met at his residence in Udayamperoor on my campaign trail.  Even at this age he is very active in Congress party forums. His words filled with determination and grit gives huge 1/2 https://t.co/pLdT1iZqMS
pos,"This might seem like a step in the right direction. But as I have said, Facebook cannot be trusted to regulate itself. I’ve had enough of their hollow promises and apology campaigns. Restoring Americans’ privacy must be a top priority for Congress. https://t.co/GcdLKDGTVI"
neg,"It's a fact that Delhi Congress is fighting elections so that @AamAadmiParty loses. However by begging for alliance, the aura of AK has taken huge loss."
pos,now that 1.375B is a huge amount of money worth arguing over....  we must now call out congress on all spending near or greater that amount. @CensoredSammi
neg,Booker jumping the gun as usual! What an ass this man is! Way too prejudice &amp; should not be allowed in congress! https://t.co/CiejzB00YH
pos,Congress Is About to Ban the Government From Offering Free Online Tax Filing. Thank TurboTax. https://t.co/xZ9ERHdUmC
neg,"The Seven Deadly Sins. Wealth without work, pleasure without conscience, knowledge without character, commerce without morality, science without humanity, worship without sacrifice, and politics without principle. - MK Gandhi"
pos,"Half measures like a regional minimum wage would leave millions of families mired in poverty. We need bold solutions like the #RaiseTheWage Act that gives ALL workers the dignity of a livable wage. 

It’s past time for Congress to end poverty wages.
https://t.co/MAmtQngvII"
pos,"Welcome @HardikPatel_ !!
Happy to have you in the @INCIndia family :)
https://t.co/meMWF2wYMc"
pos,@TRINITYPREZ @JudyWoodruff @GibsonWrites Yes! And Congress.
neg,"'Chor', 'Namak Harami', 'Maut Ki Saudagar' , 'Khoon ki Dalali', 'Will skin you alive' threat and now the #NamardInsult from the CONgress!!!!

Utter shamelessness, thy another synonym is IndianNationalCongress!!!!

Voting these disgusting creeps to power in 2019? No ways!!!!"
pos,@AshaRangappa_ I'm afraid most people probably don't appreciate how serious this is. Certainly Congress should.
pos,"We are proud to share that Avinash MB, Head of Marketing at @RoofandFloor has been awarded as one of India's “100 Smartest Digital Marketing Leaders” 2019 by the World Digital Marketing Congress.

Congratulations @Moneyoga!!

#digitalmarketing #award #marketing #RoofandFloor https://t.co/oaWlJs7XKx"
neg,Congress Scandal in 70years 💯💯💷💷💶💶💸💸💰💰💴💴💵💵 https://t.co/Xr6kdJt8B8
neg,@tribelaw @michikokakutani Arrest - it’s within the powers for contempt of Congress
neg,"Poor already earn the minimum that's why they are poor.

Credit to 50+ years of Congress governance. https://t.co/7kGyBo4T2K"
neg,"Dear @RahulGandhi ji, when congress back to power,Need a detail investigation on Mumbai and Pulwama terror attacks. Nation wants to know who all are involved in these terror attacks with Pakistani terrorists. Thanx."
neg,"The trauma of Watergate was learning that a president was a criminal.
The trauma of Trumpgate is learning that Congress doesn't care if the president is a criminal. https://t.co/13tCEWo3SP"
neg,"@AlexKoppelman @KevinMKruse I’m sick of seeing Lou Dobbs’ seditious crap. Between calling for the violent overthrow on Congress in the course of violating Article I and all the rest, he’s crossed a lot of lines."
pos,"Congress president Rahul Gandhi tweeted after his return; “Wing Cdr. Abhinandan, your dignity, poise and bravery made us all proud. Welcome back and much love.”

https://t.co/1Jkpapk2vd"
neg,Video | PM @narendramodi and Congress president @RahulGandhi paid tribute to CRPF jawans killed in Pulwama terror attack by placing a wreath on their mortal remains. https://t.co/0aZsnK96He
neg,Omar a terrorist in congress
pos,"How Agendas changed

2013 ➡ Save the Tigers 
2014 ➡ Save the Trees.
2015 ➡ Save Water on Holi.
2016 ➡ Save Environment on Diwali. 
2017 ➡ Save Democracy.
2018 ➡ Save Journalists.
2019 ➡ Please save Congress.
2020 ➡ Please Save Gandhi Family."
neg,"Shame on you @zainabsikander 
Priyanka Gandhi encouraged kids to use cuss words for Modi ji. Do not try to glorify the act of teaching hate by Priyanka to children. Spreading hate is the culture of this cross breed family.
https://t.co/UoDGlAJ4Ui"
neg,"Nobody panics when things go according to plan. Even if the plan is horrifying.

Hundreds of Congress supporting pages gets blocked and nobody bats an eye. Suspend one rishibagree and everybody loses their mind. @Comrade_ind @Fekoslovakian @rubikamodi @ImGrasshopper https://t.co/o4xIvFtss9"
neg,"This type of Beltway Theater is loved by cable news and Political Twitter, but loathed by anyone who wishes Congress would try harder to solve our everyday problems. https://t.co/3LU6egAsb6"
neg,"@maydaymindy9 HELL no after she led the DEMOCRATIC PARTY LYNCH MOB thst railroaded SENATOR AL FRANKEN out of CONGRESS,"
pos,"See India!
She will be Congress Party President after Rahul. We plan &amp; work towards securing our children’s future, depending so much on your trust, faith &amp; stupidity. https://t.co/HyaoXT4dLG"
neg,"@BJP4India @INCIndia Even Shameless feeling shame for this tweet, there's a limit to Lie"
neg,"Dear VICTIM card PLAYER....CHOWKIDAR. ..WHAT A MEMORY of ABUSES .. ARE YOU ANY DIFFERENT ...who said these DISGUSTING things “50 crore girl friend”, “Jersey cow”
“Congress ki Vidhwa” “Shoorpanaka “ SOMEBODY FROM THE CLOUDS... ??? SHAME ON YOU ... https://t.co/uRojBFK7W7"
neg,"I am deeply pained to learn that Nationalist @ajithherenje has lost his job because of FIR filed against him.

Morally bankrupt &amp; vengeful CONgress - JD (S) alliance Govt led by an irresponsible CM @hd_kumaraswamy has destroyed the career of an Innocent.

#IStandWithAjitHeranje"
pos,"This is rich.
Going to \modernize\"" Congress"
neg,"Um, weren’t you held in criminal contempt of Congress for not disclosing info in a legitimate congressional request? https://t.co/jHhUa7dtgW"
neg,"Priyanka Gandhi laughing after terror attack? Cropped video used to paint a false narrative

https://t.co/CQwBIdr5oa"
neg,"[2/3] @rajnathsingh you've promised that sedition law will be strengthened further if you come back to power (God forbid). Is insulting Gandhi &amp; glorifying the his murderer sedition? Or is sedition law reserved only for minorities, Adivasis, Dalits &amp; university students?"
neg,"My heart is with the loved ones of the victims of the horrific shooting in Aurora, Illinois that has left 5 people dead and more injured. 

But we know our thoughts and prayers are not enough. Congress must take action to prevent gun violence. https://t.co/qogz1MZgWJ"
pos,Ha ha ha ha ha my friend Rahul Ram is more effective than any of journalists https://t.co/pwJxFaH8wr
neg,Ban Congress.
neg,"If getting Massod Azhar on terror list was Meh! 

 then why did Congress ecosystem taunt Modi for failing to do that  ? 😀 https://t.co/nHPsEVavUR"
neg,I am not sure how many votes criticizing Rajiv Gandhi would fetch but it has surely distracted the entire opposition and media morons.
neg,@SiddharthMaske6 In a democracy one is free to disagree / dislike anybody. Did Ambedkar assassinate Gandhi because he disliked him?
neg,"Jerry Nadler @RepJerryNadler is threatening the DOJ with contempt of Congress! The DS Dems are in such a panic they’re out to discredit the AG! How do you impeach a innocent sitting Pres.? You COLLUDE, lie, spy, &amp; leak false info! You Set him up! But when your plan fails! Panic!! https://t.co/IPoAuJaBiZ"
pos,Actually people who don't have brains join Congress Party https://t.co/3RZRPnUz57
pos,"Injustice anywhere is a threat to justice everywhere.

● Martin Luther King

Even if you are a minority of one, the truth is the truth.

● Mahathma Gandhi

Malu ape boskuuuuuu?

● Najib Razak"
pos,I wish this were true - I will make sure it will be ! #ajmer #win #congress #smartcity https://t.co/n82BZ3hrOR
neg,"The tax bill that passed last Congress was incredibly irresponsible. The deficit is now up 41%. I am dedicated to governing responsibly, and helping working and middle class North Texans, not the special interests. https://t.co/YeMPYEYtJz"
pos,"\We either continue to sacrifice our people to save Nigeria or we sacrifice Nigeria to save our people\""- Lower Niger Congress, June 2018. "
neg,Once a lying traitor always a lying traitor.  He began by throwing away medals he never earned and lying to congress about Vietnam.  Despicable excuse for a human being. https://t.co/WjQqXB9912
pos,"China marks highest rate of women in national congress, improvement needed to promote engagement #TwoSessions 
https://t.co/bnguv4cCI6"
pos,"Campaigned in favour of @ManishTewari in Kharar today. To best protect the interests of Sri Anandpur Sahib, I appeal to you to vote for @INCIndia to safeguard the secular &amp; democratic structure of our nation, and undo the harm done to our country's institutions in the past 5 yrs! https://t.co/D66fJZcCwx"
neg,"@WalshFreedom I thank God every day that you are no longer in Congress, and can do no more damage to our country. Stop calling yourself a conservative and take your place alongside the rest of the Party of Perpetual Outrage, where you belong."
pos,Excellent point @GerryConnolly. THANK YOU! “This Congress has relied on many shady figures who have turned...” #MichaelCohenTestimony #CohenTestimony
pos,#CongBasicIncomeVow To save our tax monies we will have to ensure that Congress losses.. their list for power will destroy India
neg,"A person who was accused for the Sikh riots in 1984 , where thousands of sikhs were killed brutally is now chief minister of madhya Pradesh... remember that also and miss swara Rahul Gandhi is also on bail. https://t.co/DmwS53XJPV"
neg,Let me understand this clearly .. the multi-billionaire President is crying out for the pity and sympathy of the working class due to potential bullying from his peers in Congress?
neg,What happens when people are stupid enough to put the enemy in congress. https://t.co/VMxzsRIwby
pos,The Badass Women of Congress Took on the Credit Reporting Industry and It Was Glorious #SmartNews  https://t.co/RwODfJuaF8
neg,"@DoingRight1 @zeeker1367 This activist Ilhan Omar &amp; ISIS terrorist sympathiser has to go,as her calling to raise hell is enough!
What the hell is wrong with congress! Where's the Law!
Time for Repubs to do a Schiff on her &amp; have her resign! 
Really had enough of her BS sack her 100 mph! M.M."
neg,"Dear @realDonaldTrump,
Yesterday you condemned antisemitism because a Somali Muslim criticized Israel.

Today, Congress passed a resolution condemning “white supremacists” because a Somali Muslim criticized Israel.

Are you going to condemn all of the anti-whites in Congress now?"
pos,"@JDiddyGalt @Gracie5111 Maybe so, but most likely made a lot wealthier with her help in Congress. Best thing to do is for everyone in Congress and their spouses to release all their tax returns."
pos,"#GoBackModi
Yes..
After 13year of Gujrat cm and 4and Half year of Pm why @narendramodi is still Honest.
Modi ji Please make some money  Like Vadra,Kalmadi, Rahul Ghandi, Lalu Prasad, Sharda scam then TN Will welcome 😁
#TNWelcomesModi 
@seriousfunnyguy 
@ShobhaBJP @rishibagree"
pos,"@BIGBABYGANDHI But I was a cool hip cigarette, weed smoking, underachieving, good for nothing, cavity having ass 23 year old living at mom and dad’s because I was in the backyard listening to big baby gandhi 🔥"
neg,"One more thread about Rajiv Gandhi’s dubious role in Boeing 737 purchase Scam, during Emergency. https://t.co/Q3upOh6EDm"
pos,"Other heroes the Daily Heil considered dangerous:

Nelson Mandela
Martin Luther King
Rosa Parks
Gandhi 

Jeremy Corbyn is in good company. #DangerousHero"
neg,"Rahul Gandhi and Priyanka Gandhi arguing over who gets the bigger helicopter.
This shows they are perfectly capable of understanding the problems of Indian poor."
pos,"The statue of Kalaignar Karunanidhi, one of India’s great sons, was unveiled in Chennai today. 

I thank Shri M K Stalin, friends from the DMK &amp; Congress &amp; the great people of Tamil Nadu, for the warmth &amp; affection they showered on me &amp; Sonia Ji at today’s function. @mkstalin https://t.co/0kmQvP4UZy"
neg,Comedian Jon Stewart brings a serious message to US Congress: Extend the compensation program for survivors of and responders to the September 11 terrorist attacks. https://t.co/kTo9xNxm5w https://t.co/EfpPjJgBv3
neg,"Bofors Scam: Bofors scam looks like a trademark of scams and corruption in India. This scam in 1980s involved then PM Rajiv Gandhi, Hindujas &amp; many other powerful names. The scam was about winning a bid to provide India with 155 mm field howitzers. 
#CongressKaCorruptionYaadHey https://t.co/ElwVWLKBLl"
pos,"It's such a embarrassment for Congress @INCIndia

People joining their party are afraid to tell the world !! 

Not #SapnaChaudhary's fault, NOBODY is willing to admit their association with this ' so called ' National Party nowadays ! https://t.co/l66GiPegeD"
