label,tweet
1.00,"Special Thanks to Samir @FollowSamir

Infographics - 54 Months of Work done by Modi Government

-in English - PDF (107 pages)
https:tco0wRGMi4bpF

-in Hindi - PDF(107 pages)
https:tco44KrUP4tDF

Please shareforwardretweet

Thanks"
1.00,AG Venugopal in favour of BJP's electoral bonds argues that voters neednt know who is funding which political party &amp; political parties have right to privacy! This is pretty much the definition of special interest capture Same man argued that citizens have no right to privacy! https:tcoHqENgzHrOv
0.00,"Prices of 390 non-scheduled cancer medicines slashed by up to 87%
https:tcoMaFL5IeUVu 

via NaMo App https:tcoQWE6UpC6ay"
1.00,"@KarunaGopal1 @vivekagnihotri Many more shocking truth might get revealed if BJP wins!!

No Wonder Everyone &amp; Everything Against Going Sleepless"
0.00,"Hate crime - hallmark of Modi regime As CM or PM, his rule is inseparable from violence against minorities Sickening 
https:tcog8QEnucNHq"
0.00,Why to attack a man who is dead and DEFENCELESS?? #bjp #vilasraodeshmukh #RiteishDeshmukh
1.00,"Now @INCIndia would release a video where @RahulGandhi entertains bunch of kids (not one kid) Ž
Not FAIR  PM Modi !! Playing this trick on him when he was sweating hard in election campaigning ‚ https:tco8s5WdEAsGN"
0.00,"Do read to know about the failures of this failed modi government 
https:tcoRBTfnLDdDi"
1.00,"@siddaramaiah @Ob_Server_2016 @ImranKhanPTI @BJP4India @narendramodi It is true that Pakistan leaders flourish when Right party rules in India as India is always ready for a battle &amp; Pakistan gets sympathy, resources, powerful gadgets from the west because of Indiaâ€™s bullying&amp;brute posturing So welcome to the next round of Pulwama-II&amp; Balakot -II"
1.00,Respect your courage and boldness to come out of ap24*7 against TDP pressures and your stand for ethical journalism But your recent vidoes are disgusting BJP bhajana too much U want Pawan to do politics to help Jagan? Please think again before posting videos
1.00,Truth has started coming out - Modi's Balakot success was also a jumla! https:tcoWfTjHGx1ER @deccanherald
0.00,Agree with @narendramodi ji that the kind of violence west bengal saw during Panchayat election was extremely pathetic; however our media didn cover it &amp; hence Mamta Di is enjoying that violence during election #ModiHiAayega
0.00,"Tale of two cities
Right:Jahanabad, where Peaceful Mob attacked Hindus celebrating Holi injuring many&amp;killing Jay Prakash,Not even one single Media Channels covered it
Left:Gurugram violence,no one killed but   hatemonger Kejriwal&amp;media went berserk abusing Hindus&amp;Modi
Shame! https:tcoMz9634vj6z"
0.00,"#BJP came ,saw and polluted I don want my #bangla to be polluted Do you?

#GoBackSadistModi 
##FileChorChowkidar https:tcogRmmjNsu67"
1.00,"Whom do Indian support for Strong Safe nd Prosper India 
1 @narendramodi =like 
2 @rahulgandhi =RT #PMModiOnTimesNow #BharatMangeModiDobara https:tcokFu8Q3EVg4"
1.00,Thanks @getsaibal for helping @BJP4India willing donation Sure @narendramodi @AmitShah had arranged https:tcorC4yWJ19N1
1.00,"The projects will ensure better connectivity, health facilities and promote culture of Arunachal Pradesh: PM @narendramodi #NorthEastForModi https:tcozmbVwQANK9"
1.00,"Brilliant campaign strategy, very innovative BJP campaign should win some international advertising awards https:tcocTKHdGLPRD"
1.00,"Dear Friend,

Politicians are politicians, be it any party, remember what happened with Priyanka Chaturvedi? Can you see the support I have from my followers, most of whom are RW? I have their back despite a BJP MP wronging me cuz they arenâ€™t useless Thanks https:tcoocygGl8m1I"
0.00,"Called a 'Chor' got angry when Modi called His father corrupt Rajiv was not just Corrupt but a murderer as well, he asked his fellows to kill Sikhs and he was unapologetic on the genocide
He shamelessly said,Bada paid girta hai to dharti hilti hai"""""
1.00,"@raghav4india @Aabhas24 @rashtrapatibhvn Let me explain it differently 

There are dhakkans who never miss an opportunity to glorify dafar #Pappu no matter how embarrassing it is

Why would #NaMo supporters leave a single change to glorify his achievements when it's in nations favour and for its betterment?

Better?"
0.00,"@chitraSD @madhukishwar I remember when 2611 attack was happening, N Ram was on NDTV saying some crap about the attack helping the BJP He probably the WORST of all the anti-national journalists"
1.00,"As luck would have it, Iâ€™ll be at our meditation centre completing a language course when Election Results get announced The course completes the same evening Perhaps for the best Remain calm, quiet and equanimous when results get announced And share best wishes for Modi ji"
0.00,"1 Maneka Gandhi desperately trying to polarise Sultanpur to avoid an imminent defeat
2 In Sultanpur, SP + BSP was 5% more than BJP in 2014 and 9% more in 2017 Maneka will lose if votes transfer
3 If cornered further, she might say something nasty about Mayawati &amp; lose more votes"
1.00,"Rahul Gandhiâ€™s clip provided hearty entertainment to BJP and many leaders including â¦@PiyushGoyalâ© shred it
Hereâ€™s â¦@AmitShahâ© entertaining people Hope Goyal shares this too  https:tcokyWPZNdmPn"
1.00,"@ashoswai Modi is a typical bad natured person, I dont hate Hindus aur hindu religion but i hate Modi to the core, this type of hindus are curse to this earth, rven being neutral i feel muslim religion teaches sympathy, muslims generally r better in this sense"
0.00,This how BJP sets rhe agenda Invoking national anger by killing our own soldiers helps developing support for incumbent and hatred for opposition #Pulwama
0.00,"Indian opposition parties demanding BJP-led government to substantiate claims of killing errorist' in Balakot
https:tcoP8iSU4vT9J https:tco0qaAOtesV6"
0.00,"Priyanka says Awareness among people is a Weapon,and Vote is like a Bullet So destroy the darkness spread by BJP by your Bullet https:tcohq45duEJaz"
0.00,"U Evil fanatic extremist, BJP is rep of RSS, Terrorist organization, more dangerous than ISIS For whole World Butcher Modi was declared terrorist,mastermind of Gujrat massacre World must isolate India until BJP stop terrorism activities &amp; Hindu extremism https:tcoF9C71O3pAg"
1.00,"Itâ€™s over, india Modi wins https:tcoVhtakc6nCh"
1.00,"Dear @narendramodi @AmitShahji unelectables creating mess with such decisions He is one of the best ground leader in Bihar, very active on SM This is wrong @girirajsinghbjp https:tcoxNF6emHJkW"
1.00,Modi Cut Indiaâ€™s Red Tape Now He Hopes to Win Votes for His Work - Interesting it came in NYT - The first para  https:tcoTFigAzC5Cy
1.00,"@atulaurora24 @RahulGandhi @narendramodi Good for you I lost many friends who transformed into Hindu Rashtravadi Modi bhaktsbut I am still happy, at-least they came out in their true colors No regrets Nation first"
0.00,"With BJP  recent defeats in key North Indian Assembly elections, the Modi Government is trying desperately to deflect from its abysmal failure to deliver on promises of development and  employment to communalism and war like situation with Pakistan 

#VikasKaJumla"
1.00,"Pakistan under the leadership of Imran Khan Humane, mature and responsible exposes the rigid, aggressive and inhumane face of India Our magnanimity reflects confidence and strength Modi brinkmanship must be bought to a closure Indian people and world leaders must now respond"
1.00,"This is a New India 

We are fully capable of protecting our nation and giving a befitting reply to those who disturb the atmosphere of peace #IndiaFirstModiBest #TNWelcomesModi
 https:tco1uSA9tDKKt"
1.00,"HUGE BLOW TO TRINAMOOL in BIRBHUM STRONG MAN Shailen MAHATO Joins BJP
https:tcoORSwp6ahqf"
1.00,"@RealHistoryPic My favourite Smart City Ahmedabad (looks like Paris‰) , which was Developed by Our beloved PM Narendra DamodarDas Modi under Smart City Scheme 2019 https:tcoZyl0u6CLBI"
0.00,"By the time u see this video,u ll realise how badly Indian journalism is plagued by d disease of HYPER APPEASEMENT OF THE RULING PARTY,so much so, that it insults national values and core reality, and outrageously covers up facts like BJP fielding a terror accused for parliament https:tcoHVHTPb9YCb"
1.00,"@i_theindian Well said Yes Mr Modi is disaster for traitors Entire pakistan is also having same feeling We are with you 
@RSSorg"
1.00,@kavita_krishnan Thanks to Modi and Shah for telling the truth
1.00,"I request Party leaders, karyakartas, supporters, friends, well wishers participation &amp; blessings on the eve of filing of my nomination today at 12 noon as Bharatiya Janata Party (BJP) candidate from Anantapur Parliamentary Constituency https:tcouRmnVIFL2G"
0.00,"Dear @facebook @dhruv_rathee is one of the most influential anti Modi anti fascism voices on SM He does not abuse and it is unacceptable this account of his is banned till elections in India ger over ! I believe this is an error , one that @facebook must rectify asap https:tcoo3E6Ay1LgY"
0.00,"Aftermath of DEMONetizaton:

More than 150 civilians lost their lives,

Lakhs of Indians lost their jobs,

Trade deficit widens,

Fiscal deficit enlarged,

SMEs almost finished,

GDP fallen by 2% !

The country paid huge price for NaMo made disaster !

#DemonetisationYaadRakhna https:tcopcKVe3drNU"
0.00,@batman_bawa @desertfox61I @avarakai @OfficialDGISPR @China_Amb_India @china @narendramodi @rajnathsingh @nsitharaman @SushmaSwaraj Well its clear that hinduvata facists are behind supporting terrorists groups like TTP That are resposnible for terrorism in afghanistan and attacking pakistan You hindus have gone rabid and insane You people are paving the way to another partition of india
1.00,@PiyushGoyalOffc @narendramodi Sir Railway Big Scam in Modi ji government Railway Alp cbt2 part B 10 questions having 3 options are correct its Railway fault but Railway not ignoring that type of questions Sir Railway play with the carrier of poor studentsSir please help us We support Modi ji and Namo again
0.00,Denying J&amp;K assembly's  simultaneous poll with the Lok Sabha is poor reflection &amp; indicative of Modi Govt's failure of Kashmir policy Forces are surely capable of holding poll for both on the same day much to relief of people Centre's logic is poor &amp; BJP's excuse is childish
1.00,"@rahulkanwal @narendramodi Yo blind-bhakt, the Indian people are tired of hearing this man's hollow promises &amp; filmy responses to such attacks The Indian people are looking for a wise leader who can PREVENT such things from happening by making ALL Indians in Kashmir feel proud &amp; happy to be part of India"
0.00,"Cowardly attacks by naxals on BJP MLA's Convoy Condolences to his family and Supporters! Reminded me of 2013 attacks on Congress convoy

Congress should be clear in their approach, they are fighting both extremist approaches, be it be right or left
@anuragteddy 
@Anusuhin2"
0.00,"@ANINewsUP the fools dont even care about issues like accessible, affordable, quality education what else to expect from @BJP4India youth wing when most of their netas are criminals &amp; so many incl PM Modi lies about his education"
1.00,@TajinderBagga Grand welcome of PM Modi in jaipur https:tco6SLm7YRz2U
0.00,"Vijay Thakur Singh, Secretary (East) MEA: There was an exchange of views between PM Modi and South Korean President Moon Jae-in on global &amp; regional situations President Moon Jae-in strongly condemned the Pulwama attack as a terrorist attack https:tcoWnSsxJYmw3"
0.00,"@ANINewsUP Modi loots the nation and then claims he is helping the poor

Modi killd 100+ Indians, destroyed millions of Indians wit fake war on black money, 2 help corrupt convrt black 2 white in one go"
1.00,"Is it a coincidence that Modi is speaking at Ramanathapuram on Rama Navami 
A place from where god Rama launched his invasion of Ravana's Lanka 
Its clear that Lord Rama is blessing Modiji to win 2019 
#RamNavami"
1.00,Welcome sir to Tamil land #TNWelcomesModi
0.00,Various opposition parties need to do serious reflection given Modi and Shah desperate aggression on major election issues or what they want as issues History will not forgive myopia and self obsession There may not a second chance Think hard
0.00,@PMOIndia 'Modi hatred to hating India'?Has PM Modi started considering himself synonymous to India? Because that is a sign of grave danger to our Democratic spirit
0.00,"Day220:I find no diff btwn terrorists &amp; our elected representatives Both hv a role in killing innocent people 92000 men commit suicide due to #GenderBiasedLaws but Govt &amp;  @rsprasad ji r quiet! 
Stop #FakeCases @PMOIndia @narendramodi @OfficeOfRSP @Manekagandhibjp @MinistryWCD https:tcoisvCfD7eEd"
1.00,I'd like to tell the karyakartas of BJP that one day Kerala will be free of politics of violence Their sacrifice will not go in vain: PM @narendramodi #EveryVoteForModi https:tcohX9ADnb4Rm
0.00,Modi Govt Betrayed Ganga and All Who Fight For a Cleaner Ganga: Environmentalist Rajendra Singh https:tcosHlYnuJxGN via @nc24x7
0.00,First fatal terror attack in #Jammu city after 2002 Raghunath Mandir attack under BJP PM of India Atal Bihari Vajpayee happens under another BJP PM- Narendra Modi- who bluffed just 2 days ago that country is in safe hands! Theek hai!
0.00,"Low IQ, dismally skilled people have gigantic arrogance But here's the news: Nobody cares

Burn in your own hatred Aayega to Modi hee‚ ðŸ”¥ðŸ”¥ðŸ”¥ https:tco4ffirLp8Th"
1.00,The common man today feels safe and secure with Prime Minister @NarendraModi as a Chowkidar to protect the borders of India: @PiyushGoyal
0.00,"PM Modi did not eat anything after Pulwama terror attack, claim govt sources https:tco4kb0BwU4s5"
0.00,"Modi shamelessly exploits armed forces for his electoral gains, and this so-called Hindu-nationalist fights armed forces tooth and nail in Supreme Court for a mere Rs 269 crore https:tcoPpzAIsn22f"
0.00,"Hopefully, when more Indians shall come to know about lies of Modi, they shall gush out their anger at him like this frustrated group of indian females
#cowardmodispreadinglies

#KashmirisWantFreedom 
#Kashmir 
#KashmirBleeds 
#Pulwama https:tcoUv2XRZoVbx"
1.00,Will Chief Justice of Supreme Court take action and issue notice against BJP?: @rssurjewala
1.00,"Show me one person who has a team of photographers photographing while his mother feeds him &amp; blesses him!

I will name him THE WARDEN OF NORTH
And Chowkidar of Ambani &amp; Adani 
And destroyer of PSUs like HAL
And murderer of justice and freedom
And master or Election commission"
1.00,"So you're effectively nominating PM @narendramodi for a Nobel Peace Prize? ðŸ¤”

Roger that ‰ https:tcoSPFN7PNspZ"
0.00,"Thanks to Twitter with 50 Lakh Piyush Guys to expose this to
PM MODI SPENT OVER 2000 Cr for his OVERSEAS TRIP
NO REPORT
NO OBJECTIVES
NO ONGOING UPDATE ON BENEFITS TO INDIA
NO COST ACCOUNTABILITY
NOT A TRUSTWORTHY PM https:tcolfJokSvzwC"
1.00,"Definition of BJP!!!

Abhi Toh Party Shuru Hui Hai""‚"
1.00,"@GargaC 1Â UAE honours PM Narendra Modi with Zayed Medal
2Â PM Narendra Modi conferred with first-ever Philip Kotler Presidential Award
3Â PM Narendra Modi awarded with prestigious Seoul Peace Prize 2018 for 'Modinomics'
4Â PM Modi honoured with UN Champions of the Earth Award 2018
(1n)"
0.00,"@CMAGracias @SputnikInt MODI PLEASE DONT BE A FOOL, YOU PLAY SOMEONE PLAYER OUTSIDE FILTHY GAME RIGHT - WING IS A CANCER OF THIS PLANET, NATIONALISAM , GEREEDY ,HATE, NO SHAME FOR CRIMES, AROGANCY IS BAD TEACHING FROM WESTERN WORLD , LEADER OF DEMOCRACY, INDIAN PEOPLE IS ALMOST ALL POOR , LIKE PAKISTAN"
1.00,"It is absolutely disappointing &amp; shocking that Bahan Mayawati has spoken so ill about PM, his personal life and women in BJP 

Mayawati ji, please be assured we're all absolutely safe, secure &amp; have good professional relationships in our party: Smt @nsitharaman #DeshModiKeSaath https:tco3woofF2v6N"
1.00,"I am from India  and i am very dissoppointed from our PrimeMinister #Modi and want Peace in both countries 
Pakiistan always do good decisions against of Media and excellence agents
#GayHind"
0.00,BJP Leader Vishnu Vardhan Reddy Condemns Attack On GVL Narasimha Rao https:tcolbFSxUk5rI via @YouTube
1.00,"Hon'ble Prime Minister of India, Shri @narendramodi received a warm and energetic welcome from thousands of women #Swachhata champions who have come from different parts of the country for #SwachhShakti2019 https:tcoHmrp9pgV7W"
1.00,#RafaleScam files stolen Some are in a bathroom in Goa This government is a joke to save #ChowkidarChorHai  #WhoAteTheRafalePie Mr #Modi? Who? AA? Who else?
0.00,@sanjaykanted @rahulkanwal @ImranKhanPTI Modi is just a racist tatta Pakistan isn even scared of itself
0.00,"The time has come to bury the Scamgress into the graveyard for good
Modi  is rightly asking Hindus to unite to protect their ancient culture from barbaric practise of forced conversion and hatred towards other religions
https:tcoQPb1ete8bk"
1.00,"@ShahnawazBJP You will go to RS, don worry BJP has full faith in you and you are a true Karykarta"
1.00,Welcome Home Wing Commander Abhinandan! The nation is proud of your exemplary courage: PM Modi https:tcouVNCovdpXY
0.00,"Pakis are like @RahulGandhi Disgustingly Shameless!
Like yesterday the SC reprimanded RG for the contempt of the court,he apologised but as soon as he came out,he began abusing Modi again
Similarity Pakis,who despite being exposed for terror funding acts continue it unabashedly! https:tcoKk8WcB0OxZ"
0.00,"Shocking: Producer of Modi Biopic PM Narendra Modi"" was accused in sexual harassment of a minor "
0.00,@csharitha You are mistaken They hate India and thats why they hate Modi
0.00,"Dear @PMOIndia @narendramodi This man suffers a Foot-In-Own-Mouth disease, Failed politician Loose canon Your worst bet in J&amp;K yet For all his wisdom &amp; political worth he wouldn win a Panchayat election in his Western UP backyard J&amp;K situation cries for a thinking Governor https:tco5edgfo70mZ"
1.00,"When youth start running alongside you, proudly waving saffron flags, it definitely indicates the intensity of emotion for @BJP4India and PM @narendramodi

This afternoon Lumding came alive to the chants of #AbkiBaarPhirModiSarkar 

Thank you my dear friends for joining me https:tcotulp7RH9Wj"
1.00,"PM Modi dedicated the award to Indians and announced that all the prize money would be donated to Namami Gange

https:tcolhK4vYqe3w"
1.00,"Heartiest Congratulations to PM @narendramodi ji for stunning success of demonetisation and Digital India Cash in Circulation has increased 19% pre demonetisation level Jai ho
https:tcoKW1489PGZ8"
0.00,"3 brutal murders 

Ramalingam- for questioning conversion  

Govindarajan- For supporting Modi

Senthilkumar- BJP office bearer

All these when DMK &amp; Congress in opposition 

Imagine plight of Hindus when they are ruling 

Vote Wisely on 18042019
Vote NDA 
@SaffronDalit"
0.00,"Tragic beyond words when you see them die infront of your eyes and when you see heavy shellingNeed solution Ppl are scared n hopelessFor them nothing has changed Each day is a war for them War against death All they have is luck by their side
@narendramodi 
@nsitharaman https:tcoMB7skMLW5P"
0.00,"@Nvnt_Pndy @narendramodi You cannot continue to live with neighbor supporting terrorism
India Revenge would lead to PAK revenge
With Pakistan broke (no $) and needing money n friends
Political solution long term highly likely"
0.00,"#NoMoreModi 

BJP does not like Truths  BJP lives on Lies and dies on lies or kills others for Lies

God-se will never be God to Ordinary Indians

Kamal Hassan take care BJP Blind Bhakts will do any thing to hurt you and keep on telling that Terrorist God-se is a Man of God https:tcofjBBfaggdc"
1.00,"Okay liberals, Will you praise modi now just like you were criticising him yesterday for China? or even here you will praise Pappu? ‚‚ https:tcoAoeC4Hq6WI"
1.00,"@_pallavighosh @SummerMerin Mam Cong Party is focusing on real issues,  BJP no has vision,  not even bother to identify issues concerning to people"
1.00,"By removing integrity clause Modi ji acted like a Middle Man who wana save himself and his partner Anil Ambani 

RG rightly attacked that it amounts to treason 
#MiddlemanModi"
1.00,"Modi has been taken to the cleaners in this hilarious clip 
The famous cloud clip Modi's stupidity at its best ‚‚‚ https:tcoNsvnxZ8w2l"
1.00,A fresh set of Jumlas are unleashed upon India But the People will never forget the disaster that this Modi government has unleashed on their lives and livelihoods in the past five years No fresh set of tamashas can hide the truth #Jumlaman #JawabDo https:tcoOcMYbd0ySv
0.00,"Goa man arrested for questioning BJP minister over lack of job
https:tcoyz8ARCtvpG"
1.00,Absolutely outrageous Modi seems to have only two interests to protect Gautam Adani &amp; Anil Ambani https:tco9NnnsKbONt
0.00,"First govt to give its 5 Yr report card @narendramodi haters can  read and weep and also stop spreading lies and look forward to strong India for future generations Special for the corrupt supporters, promoters of inefficiency, micromanagers,supporters of dynast#IsBaarPhirModi https:tcoysNeMuanh0"
0.00,@WakeUpHindu @usha_omji Shame on modi
0.00,"@BhavikaKapoor5 @narendramodi BJP thought banning Pakistani actors is the only solution 2 counter terror attacks Ban implemented, still attacks being carried out

Whose failure it is? Politicizing these attacks &amp; the martyrdom of our soldiers was a common phenomenon of BJP

Stop shedding tears &amp; rip them"
0.00,"Congress Spokesperson Pawan Khera compares PM Modi's name to terrorists, BJP condemns Watch the video with @SushantBSinha https:tcooX5F69eYFD"
1.00,"Dear @arvindkejriwal &amp; @ielvisgomes

The Honourable and Respectable EVM has joined BJP along with Sunny, Gambhir and Jawed and will vote for BJP this elections! https:tcoIHk4Q0pxiC"
0.00,"#NaMoForNewIndia
 In Modi govtâ€™s New India, poverty is being removed at an unprecedented pace Poor are given insurance for their life, health &amp; accident They are no more at mercy of any middlemen &amp; are enjoying their rights which were denied to them earlier 
via NaMo App"
0.00,"His problem is that @makeinindia is successful
His family worked so hard to keep India dependent, helpless and apologetic and Modi reversing it in full speed #NamoAgain https:tcojnzrTITrDW"
1.00,"I believed regional parties should get  support for decentralising power and to stop chosing betw 2 'national' parties
But this general election is crucial
I have decided to not vote for any party or person, who might support BJPRSS
Even slightest doubt and u are out
-A voter"
0.00,Go fuck yourself it's not a freedom movement Free yourself from modi first https:tcoNDUvrF9CQW
0.00,"BJP government is single handedly responsible for the miseries our farmers have been facing after voting this suited booted govt into power 
From land acquisition ordinance to crop insurance scam to their lies in loan waiver to denying drought relief https:tcosFdP5Ut1Ii"
0.00,@acjoshi @TrueIndology @khanumarfa These are all handles of BJP IT cell shamelessly distorting history The lies and falsehood of True Indology deserves to be exposed
0.00,"Why is @narendramodi working day &amp; night 

Why is he risking his life by exposing all corrupts and waging war on terror 

Delhi voting percentage not even crossing 50% 

And then the same people will talk negative about India outside 

We donâ€™t deserve a good leader"
1.00,"@swapan55 But it is also very encouraging to see the women of the family stand up for BJP and against the violent thugs of @MamataOfficial's Trinamool Congress When support for a party reaches this level, and womenfolk lead the support, then it is wave waiting to manifest itself"
0.00,@VishalDadlani @shahid_siddiqui terror is terror let it be congress rule or bjp rulecondemn the terrorist
1.00,See PM modiâ€™s popularity around the world  everyone knows and admire him  #ModiOnceMore https:tco0WVEyR9SXW
0.00,That @nramind &amp; @the_hindu did a hitjob on #Rafale using #FakeNews to create fake scam without facts to discredit PM @narendramodi destabilize nation &amp; stop Defense procurement Its time to boycott #MediaPimpistaan of Lutyens #BoycottTheHindu #BanTheHindu https:tcoQ4bxm6aQZL
1.00,"Dear BJP Supporters, don lower your guards, don get complacent, don get swayed away by any rhetoric around BJP winning big, just continue to do the work until last vote is polled Om NamaShivaya!!!"
0.00,"They have so many defense scams in their era They began with Jeeps and later graduated to weapons, submarines  etc In the process, defense sector suffered : PM Modi #ModiAtConclave19"
0.00,The scams of the sham chowkidarðŸ‘‡ #ChowkidarChorHai https:tco59sJXovEup
0.00,"IT'S mean already defeat accepted by BJP because Sadhwi Pragya

 Thakur terrorist and she is not winning so GLORY OVER EVILS

ðŸ‘‰This chowkidar  has  to be  replaced  to  save  India from  any  further damage  

He  is  totally  incompetent  for  the  post  of  chowkidar https:tco9ru1Tid412"
1.00,"@dr_satyapal @narendramodi @BJP4India @PMOIndia @PIB_India @myogiadityanath @AmitShah @AshwiniKChoubey @MoHFW_INDIA @AyushmanNHA Great Work Dr Sahab , No doubt you are doing great job for Baghpat , I think you are one of the best parliamentarian in the history of India We people of Western #UttarPradesh really proud on you "
1.00,@rahulkanwal @narendramodi Breaking : Modi Just Accepted Indain Airforce Defeat „ Bravo
0.00,"@priyankasures This country is so polarized and divided, that many feel a greater threat from their fellow countryman, than from the Pakistanis or Chinese Sadly, this is the ugly realty under Modi"
0.00,"Were the Presidents of Super power were mentally ill persons due to destruction in #Iraq #Seria and #Afghanistan? Is #Modi is mentally ill due to brutally killing in #Kashmir?
#WeCondemnNZTerrorism"
0.00,"India and Saudi Arabia have agreed that in order to combat the menace of terrorism effectively, there is a need to put all possible pressure on countries that aid and abet terror in any form: PM @narendramodi"
1.00,"Ohhh great  By abusing 
#pakistan   #modi u r trying to win 2019 lok sabha election and here u r sending personal greetings to @ImranKhanPTI 
#fools 
#IndiansAreFools https:tcofMV6SXC3Un"
1.00,"My article on Modiâ€™s â€˜unheroicâ€™ nationalist idol
The only one of the freedom fighters jailed in Cellular Jail who pleaded with the Viceroy, repeatedly &amp; fervently, to please release him from jail was Savarkar, Modiâ€™s hero! He tweeted false praise recently! https:tco5Gtb5ATsri"
0.00,#PMRTalksToNRIs #NRI4Modi  Modi govt's efforts to ensure a safety for woman have led to passage of rape laws having provision of death penalty for rape of a girl child under 12 years The govt is standing firmly with nation's daughters @PMuralidharRao @narendramodi
1.00,"Congratulations Uttarakhand on winning the match and Sh @PrakashPantBjp Ji for your strong leadership!

Weâ€™re getting closer to PM @narendramodiâ€™s 2025 target each day https:tcoYexCuHsNfC"
1.00,"Great great great great great great and great news
BJP MLA MP Lodha asks PM Modi to revoke Article 370, provide special package for industrial development in Jammu and Kashmir:  https:tcogrr4pH2K7v"
1.00,"Balakot Air Strike a grand success! While submitting evidence to Modi Govt, IAF says 80% bombs hit target 

https:tcolyECAGdV4w"
0.00,"Cong Conspiracy #1 - Cong rule 2010, SC's SIT interrogated @narendramodi for 20hrs on Guj riot, to gain evidence to prove Cong lies of #Modi being involved 17yrs - no investigating agency hs proof against him bt #UPA brands him as a propagator of non existent #SaffronTerror"
0.00,By stupid BJP Bhakts calling me anti national or pakistani I don become one  I'm a proud Indian n don want this govt to continue cos they have messed up big time Today our jawans have lost their lives due to negligence of the govt n defense I will speak n no1 can stop me
1.00,Thank you PM @narendramodi for this noble initiative Only a participative democracy can build a strong nation @ZeeNews has always encouraged Indians towards constructive participation in elections I assure you my full support in doing the same this time too Jai Hind! https:tcoGmtJ5jNj7g
1.00,Russia awards PM Modi with country's highest civilian honour https:tcocXkZlqTnMW
1.00,@rohini_sgh Because he knows it all inside that BJP (badka jhoota party) is losing the seats but he is losing the complete pitch like clean bowled He should learn to adapt a few qualities like being patient steadiness calm brave and logic from @yadavtejashwi
1.00,"Delighted to be in Indore, a city that has always blessed BJP Sharing my address https:tcotbbqMqUkgk"
0.00,"Great Orator Feku will filter questions even from his own BJP party workers 48 hrs in advance‚ after the Pudicherry Fiasco, where he failed to answer &amp; embarrassed himself

Forget about Questions in a Press Conference, Parliament or Unscripted Interview

https:tcowcZVLbOnRF https:tcoYX95bdx11H"
1.00,"A big country needs a strong leader like me to rule it #Modi
#Election2019
#BJP
#IndiaBoleModiDobara
#indianscams"
0.00,"@India_Policy Hello, RSSBJP Union Govt Attorney General Venugopal told in Supreme Court that Rafale deal documents are stolen ! Is it not an attempt of RSSBJP PM Modi to destroy evidences of Rafale scam?"
1.00,"#WelcomeHomeAbhinandan
#AbhinandanDiwas
Watch at the euphoric crowd Chanting Jai Jawan Jai and Bharat mata ki Jai Kisan, pre celebrating #AbhinandanVarthaman's return during PM Modi's rally In Andhra Pradesh Welcome back Our Hero!
#DeclarePakTerroristState
#AbhinandanReturns https:tcoxqYDugl5su"
1.00,"#NationalWarMemorial | Every soldier in the country today is asking the question, why were martyrs treated like this? Why such injustice with the great heroes who devoted themselves to the country?: PM Modi

Tune in to watch here-
https:tcoAr5oNWEpM1"
0.00,The reasons to vote for Modi before the terror attack and after the attack remain same There are zero reasons Don let rhetoric fool you
1.00,"I strongly condemn the Naxal attack on BJP convoy in #Dantewada, #Chhattisgarh My thoughts and prayers are with the families of our brave security personnel and Shri Bheema Mandavi 
@INCIndia"
1.00,"@Ibne_Sena @HMOIndia @rajnathsingh @narendramodi @rammadhavbjp Dear Smt @nsitharaman ji

Strongly request you to urgently reach out to @Ibne_Sena  to ensure his safety &amp; security! 
Indian Patriots need to have many in J&amp;K who will work hard for India!"
0.00,"War is not reality television like how some BJP leaders are drumming sentiments 
Prayers for the missing pilot and his family"
0.00,"Pakistan quoting Indian opposition to attack India and PM @narendramodi Will opposition parties stand with Pakistan or India?

Shame on opposition!
#IndiaStrikesPakistan https:tcoSph39xr5wr"
0.00,"BJP MLA killed and 4 jawans #Martyred in IED blast at Dantewada Chhattisgarh

RSS leader murdered and his protection officer #Martyred in #Kishtwar J&amp;K
No hysteria, no chest beating, nothing"
1.00,"Massive love and overwhelming support shown by people of West Bengal for PM @NarendraModi ji

The message is loud and clear to change the Government in the state and re-elect an honest and strong leadership at centre
#BharatKaGarvModi https:tcoQFZWEI5RhA"
0.00,Lok Sabha Elections 2019: How Twitter Polls Are Going Horribly Wrong For Narendra Modi &amp; BJP https:tcopgmqREBqzD
1.00,@sambitswaraj à¤®à¥‹à¤¦à¥€à¤œà¥€ à¤¤à¥à¤¸à¥à¤¸à¥€ à¤—à¥à¤°à¥‡à¤Ÿ à¤¹à¥‹ à¤¶à¤¾à¤¬à¤¾à¤¶ à¤”à¤° à¤¬à¤§à¤¾à¤ˆ à¤•à¥‡ à¤¹à¤•à¤¦à¤¾à¤° à¤¹à¥‹ May God n MataRaniji Bless Modiji n BJP All Success Victory Wisdom Health Wealth Wisdom Khushian n BestOf Luck in Each n EveryField n Forthcoming Elections
1.00,"@narendramodi @rajnathsingh Dear Sirs, Kindly ensure that Kashmir students in rest of India are not harassed for no fault of theirs It will drive a deeper wedge into our society They are our brothers after all @ashoswai @FekuBuster"
